"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20250119","7호선","군자(능동)","9120","6959","20250122",""
"20250119","7호선","중곡","5932","5580","20250122",""
"20250119","7호선","용마산(용마폭포공원)","3110","3431","20250122",""
"20250119","7호선","사가정","9498","9375","20250122",""
"20250119","7호선","면목","8035","7470","20250122",""
"20250119","7호선","상봉","10791","10546","20250122",""
"20250119","7호선","중화","5900","5736","20250122",""
"20250119","7호선","먹골","5822","5722","20250122",""
"20250119","7호선","태릉입구","5060","4700","20250122",""
"20250119","7호선","공릉(서울과학기술대)","7073","7054","20250122",""
"20250119","7호선","하계","9920","9539","20250122",""
"20250119","7호선","중계","7992","7413","20250122",""
"20250119","7호선","노원","11592","11691","20250122",""
"20250119","7호선","마들","6738","6352","20250122",""
"20250119","7호선","수락산","8034","7693","20250122",""
"20250119","7호선","도봉산","4809","6832","20250122",""
"20250119","7호선","장암","1350","876","20250122",""
"20250119","6호선","봉화산(서울의료원)","4219","4178","20250122",""
"20250119","6호선","화랑대(서울여대입구)","5644","4872","20250122",""
"20250119","6호선","태릉입구","3635","3712","20250122",""
"20250119","6호선","석계","7034","7247","20250122",""
"20250119","6호선","돌곶이","5232","4871","20250122",""
"20250119","6호선","상월곡(한국과학기술연구원)","3749","3395","20250122",""
"20250119","6호선","월곡(동덕여대)","6055","6022","20250122",""
"20250119","6호선","고려대(종암)","4543","4372","20250122",""
"20250119","6호선","안암(고대병원앞)","4898","5039","20250122",""
"20250119","6호선","보문","4526","4319","20250122",""
"20250119","6호선","창신","1790","1645","20250122",""
"20250119","6호선","동묘앞","7764","7324","20250122",""
"20250119","6호선","신당","5237","5641","20250122",""
"20250119","6호선","청구","2064","1820","20250122",""
"20250119","6호선","약수","2107","2000","20250122",""
"20250119","6호선","버티고개","1217","1389","20250122",""
"20250119","6호선","한강진","7977","8992","20250122",""
"20250119","6호선","이태원","10381","8343","20250122",""
"20250119","6호선","녹사평(용산구청)","3718","3771","20250122",""
"20250119","6호선","삼각지","4983","4429","20250122",""
"20250119","6호선","효창공원앞","3900","3505","20250122",""
"20250119","6호선","공덕","8893","8691","20250122",""
"20250119","6호선","대흥(서강대앞)","4668","4810","20250122",""
"20250119","6호선","광흥창(서강)","4857","4649","20250122",""
"20250119","6호선","상수","7909","8295","20250122",""
"20250119","6호선","합정","10475","9571","20250122",""
"20250119","6호선","망원","12006","12716","20250122",""
"20250119","6호선","마포구청","7690","7071","20250122",""
"20250119","6호선","월드컵경기장(성산)","3684","3722","20250122",""
"20250119","6호선","디지털미디어시티","6242","6759","20250122",""
"20250119","6호선","증산(명지대앞)","5685","5779","20250122",""
"20250119","6호선","새절(신사)","6771","6660","20250122",""
"20250119","6호선","구산","4549","3435","20250122",""
"20250119","6호선","연신내","2","0","20250122",""
"20250119","6호선","독바위","1505","1770","20250122",""
"20250119","6호선","불광","3054","2690","20250122",""
"20250119","6호선","역촌","2161","2627","20250122",""
"20250119","6호선","응암","10319","10374","20250122",""
"20250119","5호선","하남검단산","5209","5062","20250122",""
"20250119","5호선","하남시청(덕풍·신장)","5728","5387","20250122",""
"20250119","5호선","하남풍산","3011","3015","20250122",""
"20250119","5호선","미사","10672","10799","20250122",""
"20250119","5호선","강일","3334","3161","20250122",""
"20250119","5호선","마천","3964","4045","20250122",""
"20250119","5호선","거여","5214","5135","20250122",""
"20250119","5호선","개롱","3484","3744","20250122",""
"20250119","5호선","오금","1696","1649","20250122",""
"20250119","5호선","방이","4611","4510","20250122",""
"20250119","5호선","올림픽공원(한국체대)","4520","4055","20250122",""
"20250119","5호선","둔촌동","6859","6661","20250122",""
"20250119","5호선","상일동","6978","7134","20250122",""
"20250119","5호선","고덕","4886","4909","20250122",""
"20250119","5호선","명일","5440","5411","20250122",""
"20250119","5호선","굽은다리(강동구민회관앞)","6198","5877","20250122",""
"20250119","5호선","길동","5045","5204","20250122",""
"20250119","5호선","강동","10484","10591","20250122",""
"20250119","5호선","천호(풍납토성)","14653","13665","20250122",""
"20250119","5호선","광나루(장신대)","7869","7857","20250122",""
"20250119","5호선","아차산(어린이대공원후문)","10729","10325","20250122",""
"20250119","5호선","군자(능동)","7324","7943","20250122",""
"20250119","5호선","장한평","9515","9447","20250122",""
"20250119","5호선","답십리","8220","7514","20250122",""
"20250119","5호선","마장","3174","3061","20250122",""
"20250119","5호선","왕십리(성동구청)","2825","3412","20250122",""
"20250119","5호선","행당","4176","3847","20250122",""
"20250119","5호선","신금호","3271","3577","20250122",""
"20250119","5호선","청구","1950","1894","20250122",""
"20250119","5호선","동대문역사문화공원(DDP)","1292","1422","20250122",""
"20250119","5호선","을지로4가","2356","2416","20250122",""
"20250119","5호선","종로3가","10882","10252","20250122",""
"20250119","5호선","광화문(세종문화회관)","14933","15564","20250122",""
"20250119","5호선","서대문","6098","6136","20250122",""
"20250119","5호선","충정로(경기대입구)","1737","1743","20250122",""
"20250119","5호선","애오개","4108","4408","20250122",""
"20250119","5호선","공덕","6434","6338","20250122",""
"20250119","5호선","마포","6068","6063","20250122",""
"20250119","5호선","여의나루","6710","8171","20250122",""
"20250119","5호선","여의도","9818","10058","20250122",""
"20250119","5호선","신길","2576","2662","20250122",""
"20250119","5호선","영등포시장","7320","7472","20250122",""
"20250119","5호선","영등포구청","1929","1867","20250122",""
"20250119","5호선","양평","3221","3188","20250122",""
"20250119","5호선","오목교(목동운동장앞)","11906","12227","20250122",""
"20250119","5호선","목동","8238","8319","20250122",""
"20250119","5호선","신정(은행정)","6632","6018","20250122",""
"20250119","5호선","까치산","16065","15695","20250122",""
"20250119","5호선","화곡","15562","14736","20250122",""
"20250119","5호선","우장산","7636","7794","20250122",""
"20250119","5호선","발산","11198","11451","20250122",""
"20250119","5호선","마곡","4583","4855","20250122",""
"20250119","5호선","송정","3826","3770","20250122",""
"20250119","5호선","김포공항","9737","6111","20250122",""
"20250119","5호선","개화산","3172","3194","20250122",""
"20250119","5호선","방화","3787","3808","20250122",""
"20250119","4호선","남태령","776","593","20250122",""
"20250119","4호선","사당","12966","16488","20250122",""
"20250119","4호선","총신대입구(이수)","11506","12472","20250122",""
"20250119","4호선","동작(현충원)","917","995","20250122",""
"20250119","4호선","이촌(국립중앙박물관)","7889","8495","20250122",""
"20250119","4호선","신용산","13295","14056","20250122",""
"20250119","4호선","삼각지","4804","5989","20250122",""
"20250119","4호선","숙대입구(갈월)","9757","9307","20250122",""
"20250119","4호선","서울역","5506","15762","20250122",""
"20250119","4호선","회현(남대문시장)","11275","11804","20250122",""
"20250119","4호선","명동","25725","27361","20250122",""
"20250119","4호선","충무로","12646","12611","20250122",""
"20250119","4호선","동대문역사문화공원(DDP)","14158","11973","20250122",""
"20250119","4호선","동대문","8943","9901","20250122",""
"20250119","4호선","혜화","27167","27650","20250122",""
"20250119","4호선","한성대입구(삼선교)","8280","8462","20250122",""
"20250119","4호선","성신여대입구(돈암)","13793","13509","20250122",""
"20250119","4호선","길음","11620","11445","20250122",""
"20250119","4호선","미아사거리","16153","15700","20250122",""
"20250119","4호선","미아(서울사이버대학)","9046","8455","20250122",""
"20250119","4호선","수유(강북구청)","21972","20894","20250122",""
"20250119","4호선","쌍문","17379","15850","20250122",""
"20250119","4호선","창동","17584","18261","20250122",""
"20250119","4호선","노원","13767","14813","20250122",""
"20250119","4호선","상계","11218","10261","20250122",""
"20250119","4호선","당고개","5963","5633","20250122",""
"20250119","3호선","오금","3169","3117","20250122",""
"20250119","3호선","경찰병원","3210","3311","20250122",""
"20250119","3호선","가락시장","4834","4912","20250122",""
"20250119","3호선","수서","12137","12270","20250122",""
"20250119","3호선","일원","4287","4358","20250122",""
"20250119","3호선","대청","4773","4774","20250122",""
"20250119","3호선","학여울","1679","1609","20250122",""
"20250119","3호선","대치","7174","6187","20250122",""
"20250119","3호선","도곡","2582","2543","20250122",""
"20250119","3호선","매봉","4688","4657","20250122",""
"20250119","3호선","양재(서초구청)","15328","16885","20250122",""
"20250119","3호선","남부터미널(예술의전당)","18092","18943","20250122",""
"20250119","3호선","교대(법원.검찰청)","6274","3287","20250122",""
"20250119","3호선","고속터미널","44774","43089","20250122",""
"20250119","3호선","신사","13066","13058","20250122",""
"20250119","3호선","압구정","15377","15964","20250122",""
"20250119","3호선","옥수","5199","5403","20250122",""
"20250119","3호선","금호","4665","4575","20250122",""
"20250119","3호선","약수","7355","7093","20250122",""
"20250119","3호선","동대입구","7980","8859","20250122",""
"20250119","3호선","충무로","4","0","20250122",""
"20250119","3호선","을지로3가","5535","5043","20250122",""
"20250119","3호선","종로3가","5476","5843","20250122",""
"20250119","3호선","안국","16657","16272","20250122",""
"20250119","3호선","경복궁(정부서울청사)","14560","15100","20250122",""
"20250119","3호선","독립문","4914","5183","20250122",""
